matterport,source.type,year_built,baths_3qtr,Sold_Price,baths_half,lot_sqft,sqft,baths,sub_type,garage,stories,beds,type,lead_attributes.show_contact_an_agent,is_foreclosure,is_new_listing,products.brand_name,state,coordinate.lon,coordinate.lat,city,state_code,basement,big_lot,big_yard,carport,central_air,central_heat,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,cul_de_sac,dining_room,disability_features,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,groundscare,hardwood_floors,high_ceiling,laundry_room,master_bedroom,modern_kitchen,new_roof,park,recreation_facilities,rental_property,shopping,single_story,swimming_pool,trails,updated_kitchen,view,views,washer_dryer,same
0,1,-0.1162790697674418,0,200000.0,1,0.0,-0.7084309133489461,2,0,0,2,2,4,True,False,0,3,7,0.0260772511223485,-1.619828022362131,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,True
0,1,0.2325581395348837,0,284900.0,1,-0.6521956087824351,0.1908665105386416,3,1,0,2,3,11,True,False,0,3,7,0.0265199223839261,-1.6186338498400652,77,7,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,-0.3953488372093023,0,415000.0,0,0.4346307385229541,-0.3899297423887587,2,2,0,2,2,10,True,False,0,4,7,0.008419918272648,-1.628369522393971,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False
0,1,0.5813953488372093,0,194628.0,0,5.579008649367931,-0.4765807962529274,2,2,2,1,3,10,True,False,0,4,7,0.0260960354112706,-1.642056670886332,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.3720930232558139,0,520000.0,0,2.6808050565535595,1.1182669789227166,2,2,2,1,4,10,True,False,0,4,7,0.0299339036061177,-1.607409397889327,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,True
0,1,-0.2093023255813953,0,68000.0,0,7.970059880239521,-0.6007025761124122,2,2,0,1,2,10,True,False,0,4,7,0.0273261278623767,-1.6439151084342236,77,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
0,1,0.2790697674418604,0,145000.0,0,-0.7245508982035929,-0.8208430913348946,2,1,0,2,2,11,True,False,0,3,7,0.0241562917646643,-1.6189870631893255,77,7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
0,1,0.6744186046511628,0,350000.0,0,-0.5071523619427811,0.0222482435597189,2,1,2,1,3,11,True,False,0,4,7,0.0300840766544807,-1.6219835160105889,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,True
0,1,0.1162790697674418,0,169500.0,0,1.88373253493014,-0.1370023419203747,2,2,2,1,3,10,True,False,0,4,7,0.0302082757399948,-1.6064972362236294,77,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.6744186046511628,0,297000.0,0,-0.1448769128409847,-0.2552693208430913,2,2,2,1,3,10,True,False,0,4,7,0.0291735702725818,-1.6183619857762954,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,True
0,1,0.627906976744186,0,570000.0,1,14.708416500332667,1.215456674473068,3,2,2,1,3,10,True,False,0,4,7,0.0340679661141559,-1.598259440190955,77,7,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,1.0930232558139534,0,460000.0,1,-0.7245508982035929,0.1627634660421545,3,2,2,2,3,10,True,False,0,4,7,0.026183172234006,-1.6171074573327364,77,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,0.6046511627906976,0,312000.0,0,-0.2899201596806387,-0.0058548009367681,2,2,2,1,3,10,True,False,0,4,7,0.0276924468121088,-1.5938536328666502,77,7,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.5348837209302325,0,425000.0,0,-0.2899201596806387,0.3091334894613583,2,2,2,1,4,10,True,False,0,4,7,0.0290715477869272,-1.6037862931527336,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,True
0,1,0.4418604651162791,0,244500.0,0,-1.0868263473053892,-0.5327868852459017,2,1,0,1,2,11,True,False,0,4,7,0.0291760005848955,-1.6049694441587012,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,True
0,1,0.7906976744186046,0,299000.0,0,-0.1448769128409847,0.0901639344262295,2,2,2,1,3,10,True,False,0,4,7,0.0309654192886196,-1.6243776342298195,77,7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,-0.2790697674418604,0,59000.0,0,-0.4347970725216234,-0.6334894613583139,2,2,0,1,4,10,True,False,0,3,7,0.0252021361635135,-1.6233619053017336,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,-0.3255813953488372,0,79000.0,0,0.0,-0.9121779859484778,1,2,0,1,3,10,True,False,0,3,7,0.0246822518544801,-1.624743093708079,77,7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
0,1,0.7441860465116279,0,660000.0,0,3.260479041916168,1.9344262295081969,4,2,2,1,4,10,True,False,0,4,7,0.029441157784584,-1.6018473810428515,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,True
0,1,0.813953488372093,0,570000.0,1,0.2173985362608117,1.5655737704918034,4,2,2,2,5,10,True,False,0,4,7,0.0290736236786954,-1.62651021012258,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
0,1,0.0,0,60000.0,0,10.288589487691285,0.0,0,2,0,0,0,6,True,False,0,4,7,0.0256603512975949,-1.5883852114346653,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,1,0.0,0,55000.0,0,35.50299401197605,0.0,0,2,0,0,0,6,True,False,0,4,7,0.0324575804175159,-1.6472248872131516,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,1,0.0930232558139534,0,228000.0,0,0.5071523619427811,-0.4437939110070257,2,2,0,2,3,10,True,False,0,4,7,0.0220602486574046,-1.6078502585332772,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
0,1,0.7441860465116279,0,151000.0,0,-1.1593479707252163,-0.4918032786885246,3,0,0,2,3,4,True,False,0,3,7,0.022952325170927,-1.6167026352969822,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True
0,1,0.2093023255813953,0,430000.0,0,4.564703925482369,0.949648711943794,3,2,2,2,4,10,True,False,0,3,7,0.0249942938292142,-1.6121215333832972,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
0,1,0.627906976744186,0,172000.0,0,0.7969061876247505,-0.5761124121779859,2,2,0,1,3,10,True,False,0,4,7,0.0227946080280915,-1.6182512457812084,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,-0.0232558139534883,0,185000.0,1,0.3622754491017964,-0.1370023419203747,3,2,0,1,4,10,True,False,0,3,7,0.0238234908722534,-1.6157463875668894,77,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,-0.1395348837209302,0,295000.0,0,0.7245508982035929,-0.2072599531615925,2,2,0,1,3,10,True,False,0,4,7,0.0284378438512192,-1.62268207019761,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,0.5116279069767442,0,282000.0,0,0.5796739853626082,-0.0889929742388758,2,2,2,1,3,10,True,False,0,3,7,0.0283677698461839,-1.6186611412132623,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
0,1,0.7674418604651163,0,472500.0,1,0.0723552894211576,0.48711943793911,3,2,2,1,3,10,True,False,0,4,7,0.029047143400781,-1.6271566307890073,77,7,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,True
0,1,-0.1162790697674418,0,68000.0,0,-1.1593479707252163,-1.076112412177986,1,0,0,0,1,4,True,False,0,3,7,0.0241966450753676,-1.61858818927337,77,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,True
0,1,1.1162790697674418,0,810000.0,1,2.535928143712575,1.2189695550351287,3,2,3,1,4,10,True,False,0,3,7,0.0287778344175568,-1.6015394783708865,77,7,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,0.3720930232558139,0,194900.0,0,0.0,-0.7833723653395784,2,1,0,2,2,11,True,False,0,3,7,0.0285229047821864,-1.6199461100346173,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True
1,1,0.1162790697674418,0,278000.0,0,5.506487025948104,0.2763466042154566,2,2,0,1,4,10,True,False,0,4,7,0.0290018788339446,-1.6014173669703,77,7,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
0,1,-0.0465116279069767,0,236000.0,0,2.463406520292748,1.1252927400468384,2,2,0,1,3,10,True,False,0,4,7,0.0254970140575339,-1.6267792750711496,77,7,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,True
0,1,0.6976744186046512,0,415000.0,0,0.5071523619427811,0.5784543325526932,2,2,2,1,4,10,True,False,0,4,7,0.031037366659396,-1.6201987301813894,77,7,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,1.0930232558139534,0,112000.0,0,6.158682634730539,-0.5550351288056206,2,2,0,2,3,7,True,False,0,4,7,0.034010499354246,-1.6316985450898966,77,7,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,1.0232558139534884,0,559900.0,0,3.4778775781769795,0.6007025761124122,3,2,2,1,4,10,True,False,0,4,7,0.0324459351710143,-1.626937075190532,77,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.4418604651162791,0,234900.0,0,-0.1448769128409847,-0.446135831381733,2,2,2,1,3,10,True,False,0,3,7,0.0231900400940774,-1.613616610789329,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
0,1,0.4651162790697674,0,50000.0,0,4.129906852960745,-0.7224824355971897,2,2,0,2,3,7,True,False,0,4,7,0.0251386948858332,-1.640839405663869,77,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
0,1,-0.0465116279069767,0,425000.0,4,0.0,3.1159250585480094,8,2,0,2,8,8,True,False,0,4,7,0.0242540612037704,-1.6156699367329983,77,7,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
0,1,1.069767441860465,0,875000.0,1,2.535928143712575,1.040983606557377,4,2,2,1,3,10,True,False,0,4,7,0.0255859229829977,-1.6084979038126044,77,7,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.2325581395348837,0,284900.0,1,-0.6521956087824351,0.1908665105386416,3,1,0,2,3,11,True,False,0,3,7,0.0265199223839261,-1.6186338498400652,77,7,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,-0.3953488372093023,0,415000.0,0,0.4346307385229541,-0.3899297423887587,2,2,0,2,2,10,True,False,0,4,7,0.008419918272648,-1.628369522393971,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,False
0,1,0.5813953488372093,0,194628.0,0,5.579008649367931,-0.4765807962529274,2,2,2,1,3,10,True,False,0,4,7,0.0260960354112706,-1.642056670886332,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.3720930232558139,0,520000.0,0,2.6808050565535595,1.1182669789227166,2,2,2,1,4,10,True,False,0,4,7,0.0299339036061177,-1.607409397889327,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,True
0,1,-0.2093023255813953,0,68000.0,0,7.970059880239521,-0.6007025761124122,2,2,0,1,2,10,True,False,0,4,7,0.0273261278623767,-1.6439151084342236,77,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
0,1,0.2790697674418604,0,145000.0,0,-0.7245508982035929,-0.8208430913348946,2,1,0,2,2,11,True,False,0,3,7,0.0241562917646643,-1.6189870631893255,77,7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
0,1,0.6744186046511628,0,350000.0,0,-0.5071523619427811,0.0222482435597189,2,1,2,1,3,11,True,False,0,4,7,0.0300840766544807,-1.6219835160105889,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,True
0,1,1.0930232558139534,0,460000.0,1,-0.7245508982035929,0.1627634660421545,3,2,2,2,3,10,True,False,0,4,7,0.026183172234006,-1.6171074573327364,77,7,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,0.627906976744186,0,570000.0,1,14.708416500332667,1.215456674473068,3,2,2,1,3,10,True,False,0,4,7,0.0340679661141559,-1.598259440190955,77,7,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,0.5348837209302325,0,425000.0,0,-0.2899201596806387,0.3091334894613583,2,2,2,1,4,10,True,False,0,4,7,0.0290715477869272,-1.6037862931527336,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,True
0,1,0.4418604651162791,0,244500.0,0,-1.0868263473053892,-0.5327868852459017,2,1,0,1,2,11,True,False,0,4,7,0.0291760005848955,-1.6049694441587012,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,True
0,1,0.6046511627906976,0,312000.0,0,-0.2899201596806387,-0.0058548009367681,2,2,2,1,3,10,True,False,0,4,7,0.0276924468121088,-1.5938536328666502,77,7,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.1162790697674418,0,169500.0,0,1.88373253493014,-0.1370023419203747,2,2,2,1,3,10,True,False,0,4,7,0.0302082757399948,-1.6064972362236294,77,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.6744186046511628,0,297000.0,0,-0.1448769128409847,-0.2552693208430913,2,2,2,1,3,10,True,False,0,4,7,0.0291735702725818,-1.6183619857762954,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,True
0,1,0.7906976744186046,0,299000.0,0,-0.1448769128409847,0.0901639344262295,2,2,2,1,3,10,True,False,0,4,7,0.0309654192886196,-1.6243776342298195,77,7,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,-0.2790697674418604,0,59000.0,0,-0.4347970725216234,-0.6334894613583139,2,2,0,1,4,10,True,False,0,3,7,0.0252021361635135,-1.6233619053017336,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.7441860465116279,0,660000.0,0,3.260479041916168,1.9344262295081969,4,2,2,1,4,10,True,False,0,4,7,0.029441157784584,-1.6018473810428515,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,True
0,1,-0.3255813953488372,0,79000.0,0,0.0,-0.9121779859484778,1,2,0,1,3,10,True,False,0,3,7,0.0246822518544801,-1.624743093708079,77,7,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,True
0,1,0.813953488372093,0,570000.0,1,0.2173985362608117,1.5655737704918034,4,2,2,2,5,10,True,False,0,4,7,0.0290736236786954,-1.62651021012258,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,True
0,1,0.0,0,60000.0,0,10.288589487691285,0.0,0,2,0,0,0,6,True,False,0,4,7,0.0256603512975949,-1.5883852114346653,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
0,1,0.0,0,55000.0,0,35.50299401197605,0.0,0,2,0,0,0,6,True,False,0,4,7,0.0324575804175159,-1.6472248872131516,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
0,1,0.0930232558139534,0,228000.0,0,0.5071523619427811,-0.4437939110070257,2,2,0,2,3,10,True,False,0,4,7,0.0220602486574046,-1.6078502585332772,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,True
0,1,0.7441860465116279,0,151000.0,0,-1.1593479707252163,-0.4918032786885246,3,0,0,2,3,4,True,False,0,3,7,0.022952325170927,-1.6167026352969822,77,7,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True
0,1,0.2093023255813953,0,430000.0,0,4.564703925482369,0.949648711943794,3,2,2,2,4,10,True,False,0,3,7,0.0249942938292142,-1.6121215333832972,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,True
0,1,0.627906976744186,0,172000.0,0,0.7969061876247505,-0.5761124121779859,2,2,0,1,3,10,True,False,0,4,7,0.0227946080280915,-1.6182512457812084,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,-0.1395348837209302,0,295000.0,0,0.7245508982035929,-0.2072599531615925,2,2,0,1,3,10,True,False,0,4,7,0.0284378438512192,-1.62268207019761,77,7,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,-0.0232558139534883,0,185000.0,1,0.3622754491017964,-0.1370023419203747,3,2,0,1,4,10,True,False,0,3,7,0.0238234908722534,-1.6157463875668894,77,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,0.5116279069767442,0,282000.0,0,0.5796739853626082,-0.0889929742388758,2,2,2,1,3,10,True,False,0,3,7,0.0283677698461839,-1.6186611412132623,77,7,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,True
0,1,0.7674418604651163,0,472500.0,1,0.0723552894211576,0.48711943793911,3,2,2,1,3,10,True,False,0,4,7,0.029047143400781,-1.6271566307890073,77,7,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,True
0,1,-0.1162790697674418,0,68000.0,0,-1.1593479707252163,-1.076112412177986,1,0,0,0,1,4,True,False,0,3,7,0.0241966450753676,-1.61858818927337,77,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,True
0,1,1.1162790697674418,0,810000.0,1,2.535928143712575,1.2189695550351287,3,2,3,1,4,10,True,False,0,3,7,0.0287778344175568,-1.6015394783708865,77,7,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,0.3720930232558139,0,194900.0,0,0.0,-0.7833723653395784,2,1,0,2,2,11,True,False,0,3,7,0.0285229047821864,-1.6199461100346173,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,True
1,1,0.1162790697674418,0,278000.0,0,5.506487025948104,0.2763466042154566,2,2,0,1,4,10,True,False,0,4,7,0.0290018788339446,-1.6014173669703,77,7,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,True
0,1,-0.0465116279069767,0,236000.0,0,2.463406520292748,1.1252927400468384,2,2,0,1,3,10,True,False,0,4,7,0.0254970140575339,-1.6267792750711496,77,7,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,True
0,1,0.6976744186046512,0,415000.0,0,0.5071523619427811,0.5784543325526932,2,2,2,1,4,10,True,False,0,4,7,0.031037366659396,-1.6201987301813894,77,7,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,True
0,1,1.0930232558139534,0,112000.0,0,6.158682634730539,-0.5550351288056206,2,2,0,2,3,7,True,False,0,4,7,0.034010499354246,-1.6316985450898966,77,7,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True
0,1,1.0232558139534884,0,559900.0,0,3.4778775781769795,0.6007025761124122,3,2,2,1,4,10,True,False,0,4,7,0.0324459351710143,-1.626937075190532,77,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,True
0,1,0.4418604651162791,0,234900.0,0,-0.1448769128409847,-0.446135831381733,2,2,2,1,3,10,True,False,0,3,7,0.0231900400940774,-1.613616610789329,77,7,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,True
0,1,0.4651162790697674,0,50000.0,0,4.129906852960745,-0.7224824355971897,2,2,0,2,3,7,True,False,0,4,7,0.0251386948858332,-1.640839405663869,77,7,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True
